Area code,Area name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
E07000078,Cheltenham,0.818003345,0.865406513,0.777804213,0.774395744,0.766124671,0.761396311,0.844361885,0.796664631,0.745829933,0.739767278,0.691772234,0.732392424,0.734100252,0.68740924,0.643268835,0.639838931,0.683013455,0.683235118,0.640532923
E07000079,Cotswold,1.492778683,1.553277415,1.72388317,1.711596063,1.581412323,1.513372156,1.562462441,1.686421895,1.449888238,1.392015881,1.502765088,1.434994738,1.364725987,1.236457843,1.344274559,1.335330523,1.314150545,1.291815506,1.235649615
E07000080,Forest of Dean,1.31156551,1.43525741,1.300647846,1.356500721,1.288628163,1.345845619,1.280425345,1.400747878,1.280581506,1.160007815,0.97323601,1.027612554,1.024676624,1.015750102,0.945894816,0.878107035,0.814360669,0.808846469,0.866621217
E07000081,Gloucester,0.818576223,0.859005543,0.717199337,0.710586856,0.746425937,0.693866223,0.682448283,0.591246178,0.586520093,0.621581303,0.615152435,0.567237956,0.521941623,0.517161816,0.511130857,0.545362471,0.464817211,0.464090962,0.464090962
E07000082,Stroud,1.11049417,1.108760129,1.056596839,1.14179234,1.044296326,0.99539404,0.945358291,1.032547699,0.938732086,0.933408006,0.928595433,0.881779784,0.832646765,0.737373562,0.727901759,0.723576682,0.761872513,0.756181786,0.798191885
E07000083,Tewkesbury,0.914745701,0.841445733,0.901214064,0.89821896,0.958160332,0.823514507,0.881567679,0.814995925,0.744851216,0.735880297,0.668538575,0.602366094,0.533662227,0.52448775,0.633144541,0.621342552,0.553513705,0.539962635,0.539962635
E07000084,Basingstoke and Deane,0.686840143,0.715954726,0.645857149,0.674213578,0.666670899,0.661354833,0.624285973,0.740576168,0.639717306,0.601091582,0.56363097,0.556561272,0.552165068,0.547948366,0.516232649,0.456553251,0.456264223,0.455246431,0.483699332
E07000085,East Hampshire,0.868619079,0.912358812,0.867096868,0.863950527,0.859868576,0.854846982,0.845978485,0.883610787,0.87518926,0.823580407,0.818894923,0.772041793,0.766603351,0.8051871,0.674002056,0.673939598,0.670061646,0.662904683,0.662904683
E07000086,Eastleigh,0.559106118,0.558275359,0.514156441,0.597953291,0.550432301,0.460497672,0.49752894,0.535808494,0.490288208,0.52318094,0.476750469,0.473339171,0.469634233,0.465596312,0.465199222,0.424559616,0.421462398,0.41723879,0.41723879
E07000087,Fareham,0.554774761,0.599349015,0.460638445,0.460944198,0.462633123,0.461267378,0.502746826,0.499069915,0.451133247,0.493796125,0.446703773,0.442916873,0.439085648,0.523272547,0.477505166,0.474883006,0.430222253,0.429778492,0.386800643
E07000088,Gosport,0.71730398,0.715856881,0.644454469,0.704234369,0.572184218,0.628306463,0.682153621,0.67294751,0.610046242,0.66822992,0.604821638,0.540397733,0.418950947,0.474237071,0.471937421,0.467880036,0.467787017,0.469026652,0.469026652
E07000089,Hart,0.717789209,0.830978893,0.704390702,0.694709785,0.68556542,0.618853658,0.612022344,0.60729192,0.659442112,0.602568035,0.600030547,0.596374046,0.537871535,0.587105038,0.58265798,0.526970342,0.52375216,0.519248544,0.519248544
E07000090,Havant,0.556097394,0.597407253,0.553917475,0.553841959,0.510455837,0.42436176,0.507262305,0.462033451,0.418781513,0.416302402,0.413965542,0.453477347,0.410944268,0.367812334,0.324881012,0.36322251,0.359812897,0.35767369,0.317932169
E07000091,New Forest,0.825929466,0.820657112,0.846685664,0.844156978,0.898951996,0.836849061,0.833103512,0.830717052,0.826531078,0.822354429,0.763622171,0.760649087,0.701514148,0.726200185,0.75303305,0.668415688,0.640347458,0.667582739,0.695398686
E07000092,Rushmoor,0.770144787,0.72321061,0.724419628,0.727411088,0.610839627,0.549058365,0.598535221,0.540020953,0.540120123,0.428279281,0.423935392,0.421914225,0.421509637,0.420044525,0.420318181,0.364238066,0.417462454,0.420424208,0.367871182
E07000093,Test Valley,0.95484927,0.951198964,0.898706761,0.892466689,0.886438379,0.924865674,0.961261175,0.868802182,0.824287859,0.863453468,0.856912715,0.894827895,0.799629645,0.75103267,0.741644143,0.773470767,0.685721662,0.719027874,0.679081881
E07000094,Winchester,1.445032816,1.344534698,1.29014422,1.419686936,1.364293705,1.265502404,1.296726882,1.236017551,1.222654033,1.079549871,1.070022256,1.016311804,0.966086175,0.91445673,0.86253635,0.893582453,0.887963254,0.925218231,0.96544511
E07000095,Broxbourne,0.516037292,0.570125428,0.512429256,0.512499288,0.506756757,0.501761741,0.440368589,0.436538252,0.43292386,0.483429124,0.480245886,0.422855331,0.420578927,0.365203418,0.363406049,0.361267947,0.361712242,0.309674223,0.309674223
E07000096,Dacorum,0.689189875,0.687817663,0.686351716,0.650274922,0.649196079,0.68358602,0.645036445,0.710217184,0.632889139,0.591711857,0.516180539,0.5793032,0.574033429,0.535063372,0.496461882,0.557578143,0.554410499,0.550946331,0.550946331
E07000098,Hertsmere,0.635149154,0.583275889,0.529554433,0.586428967,0.583232593,0.577579417,0.519469725,0.512074722,0.456218255,0.452707189,0.448300939,0.446008226,0.394286784,0.341330213,0.387758465,0.337495781,0.432563371,0.431841082,0.479823425
E07000099,North Hertfordshire,0.982477723,0.932527404,0.92322154,0.915964427,1.035136679,0.984494216,1.016475027,0.964700018,0.878110307,0.871038753,0.823568168,0.818381631,0.812498549,0.802126782,0.797805655,0.753835136,0.750069381,0.675604666,0.750671851
E07000102,Three Rivers,0.72371992,0.719010641,0.595620994,0.655050439,0.593084633,0.651149575,0.703548228,0.696015312,0.688895012,0.628047458,0.625561584,0.675645241,0.669897059,0.55233361,0.490212098,0.485562605,0.485746052,0.48363695,0.48363695
E07000103,Watford,0.684096619,0.685913824,0.620008928,0.554891056,0.547858482,0.608679774,0.542829226,0.530810607,0.520399667,0.508049766,0.441242981,0.489449641,0.425962409,0.418615847,0.467056919,0.414177289,0.465477114,0.465034568,0.465034568
E07000105,Ashford,0.970647616,1.053872022,0.946646976,0.978893198,1.005401749,0.986909985,0.926857688,0.916582283,0.864349059,0.812139346,0.844558929,0.832445392,0.739620657,0.771360599,0.725531452,0.675294548,0.66652552,0.657482538,0.657482538
E07000106,Canterbury,1.071051329,1.135672575,1.01004271,0.960320961,0.951253541,0.975677748,0.964207249,0.958424897,0.888002404,0.807249097,0.796812749,0.783172239,0.806758702,0.764117063,0.751583022,0.676914746,0.670322974,0.729248327,0.668477633
E07000107,Dartford,0.698031551,0.752288694,0.689567986,0.736318633,0.666740749,0.767762739,0.758873398,0.691886829,0.629815464,0.570912526,0.563501496,0.505811777,0.498012928,0.490148025,0.482947137,0.475660455,0.465047063,0.501326236,0.455751123
E07000108,Dover,1.337843778,1.430165041,1.323451562,1.309904751,1.302628518,1.297449585,1.238066415,1.137936057,1.044875115,0.990348603,0.939866449,0.849746865,0.844519513,0.838541115,0.88147665,0.741891562,0.777181938,0.769434637,0.769434637
E07000109,Gravesham,0.835151528,0.838152711,0.889409746,0.834141408,0.825729739,0.819890545,0.862979207,0.804877558,0.748592646,0.742015909,0.687852524,0.633781531,0.677093913,0.620217171,0.61486071,0.611966295,0.612508363,0.610988391,0.610988391
E07000110,Maidstone,1.042295638,1.033219798,0.955779279,1.054540853,0.906852316,0.929067423,0.879918235,0.801480067,0.824570893,0.813066301,0.738296397,0.730771186,0.722225711,0.619156709,0.57920119,0.603431109,0.566386454,0.588391045,0.617810597
E07000111,Sevenoaks,1.144248549,1.145685349,1.00658858,1.045027034,1.078496576,1.066666667,1.016511685,1.01502233,0.879089966,1.004287873,0.953611152,0.816810827,0.769961245,0.850159405,0.846274277,0.79824554,0.837317569,0.706608032,0.74817321
E07000112,Folkestone and Hythe,1.14173024,1.080191348,1.014816318,1.100561286,1.034391039,1.073495399,1.01056765,0.95436239,0.945930607,0.841420317,0.785589516,0.828645349,0.827456857,0.823241008,0.773866968,0.765600231,0.762831271,0.755032067,0.799445718
E07000113,Swale,1.015244918,1.087201624,1.037112678,1.032647549,0.948496633,0.97986956,0.963606509,0.911023383,0.902052169,0.814935546,0.770223878,0.762007054,0.682108649,0.709718171,0.701926789,0.655547658,0.647606582,0.706980252,0.706980252
E07000114,Thanet,0.90729783,0.93988643,0.93647573,1.009457843,0.928067068,0.964498731,0.995123893,0.910815939,0.831211226,0.786469725,0.781238374,0.847538821,0.804140593,0.757980451,0.750954785,0.816598972,0.778281696,0.810892758,0.775636551
E07000115,Tonbridge and Malling,0.927893404,0.966201356,0.958956655,0.950733876,0.895102892,0.880777903,0.822731642,0.769447793,0.675339147,0.666366802,0.660681989,0.655576498,0.568315594,0.561874413,0.556531694,0.549860571,0.504302085,0.498053759,0.498053759
E07000116,Tunbridge Wells,0.961085642,1.007619523,1.005843472,1.093873358,0.944492194,0.934125472,0.918046031,0.853924909,0.79805629,0.745352508,0.650781806,0.647690767,0.602959671,0.686547951,0.686047509,0.639075641,0.635264821,0.635302489,0.677655988
E07000117,Burnley,0.949497883,1.125593751,1.076097053,1.080490884,1.084177851,0.969810374,1.031447694,0.858831074,0.804348076,0.747968977,0.631951466,0.688934563,0.633428924,0.573433952,0.744883225,0.628600165,0.627102218,0.508319496,0.451839552
E07000118,Chorley,1.143607236,1.137015285,1.078399655,1.1189165,1.113488705,1.107825099,1.149843813,1.091123003,1.040858424,0.986443449,0.882973483,0.870960348,0.859487384,0.851079079,0.79672105,0.831393415,0.820578378,0.727608906,0.684808382
E07000119,Fylde,0.545404963,0.678812892,0.606370937,0.669639868,0.601274702,0.668234791,0.597569882,0.664628473,0.662769582,0.59515937,0.657047491,0.591537076,0.65318493,0.583354939,0.580720093,0.575793636,0.507208704,0.56412185,0.56412185
E07000120,Hyndburn,1.165715688,1.292578139,1.228380503,1.168799213,1.10686131,1.165772907,1.104931678,1.108702079,1.049343851,0.927345566,0.806962222,0.748502994,0.687904144,0.68621335,0.624118433,0.684147676,0.621813207,0.556827322,0.556827322
E07000121,Lancaster,0.895195041,1.010267309,0.928436142,1.033423881,0.987101869,0.987694064,1.064337358,1.067652343,0.955790991,1.021003501,0.906960377,0.825455616,0.822397826,0.784750164,0.781322139,0.740881861,0.701818412,0.693260125,0.693260125
E07000122,Pendle,0.616060127,0.731734774,0.790433496,0.735876826,0.736026814,0.732080912,0.731825398,0.674119431,0.671990323,0.616356994,0.558185228,0.502563072,0.444577818,0.446154704,0.444815124,0.386676242,0.38590456,0.382911219,0.492314425
E07000123,Preston,1.03549842,1.029669743,0.866714399,0.929990328,0.77092511,0.87092841,0.758286994,0.758434879,0.688625359,0.648270199,0.642609279,0.640770063,0.642847959,0.643284468,0.604186658,0.567283351,0.565987011,0.564103287,0.564103287
E07000124,Ribble Valley,1.480028861,1.555096142,1.534296029,1.516394905,1.508215338,1.676549485,1.579335275,1.487105917,1.403410287,1.310776329,1.309083293,1.388744228,1.123051937,1.118664487,1.110750355,1.104240283,1.092363539,1.165559385,1.082305143
E07000125,Rossendale,1.066309199,1.067789371,1.064978929,0.990506377,0.986762205,0.906358102,1.050688201,0.969237881,0.963262645,0.884642604,0.808193614,0.878065913,0.727823226,0.651192406,0.648246852,0.644819236,0.63952249,0.564214684,0.634741519
E07000126,South Ribble,0.721507662,0.813225924,0.665721975,0.615658565,0.614639774,0.704146012,0.653423941,0.695539275,0.552440405,0.505301068,0.503750653,0.550463766,0.504753864,0.595696323,0.547021015,0.590179415,0.543478261,0.497615967,0.497615967
E07000127,West Lancashire,1.014011799,1.057471264,1.006653062,1.003759536,1.001766752,0.997207818,0.94833815,0.993981891,0.949513035,0.902828562,0.81361816,0.72129906,0.719320961,0.715275605,0.66677335,0.707582632,0.614676724,0.65818919,0.65818919
E07000128,Wyre,0.661625709,0.7515689,0.652704996,0.649591685,0.600806004,0.599437451,0.691403549,0.69287265,0.601534375,0.5560086,0.557144449,0.556539807,0.508473009,0.598559773,0.547715115,0.545444628,0.498071106,0.539456767,0.584411498
E07000129,Blaby,0.719336882,0.657714442,0.709668967,0.709111538,0.654157717,0.650293716,0.646963048,0.642804341,0.695105389,0.585511258,0.531168997,0.528496533,0.630881657,0.573897074,0.622032387,0.563744081,0.555684654,0.547694207,0.547694207
E07000130,Charnwood,0.911731378,0.879874341,0.878540192,0.937055706,0.962970572,0.922667719,0.945376165,0.934527036,0.893242161,0.760590462,0.75357496,0.742412544,0.676498444,0.666481211,0.627972164,0.648332939,0.637518225,0.657019431,0.657019431
E07000131,Harborough,1.431956052,1.34226472,1.327131626,1.252191335,1.180329498,1.227114318,1.271294177,1.258736229,1.248038796,1.178564273,1.050187283,1.099944424,1.086633267,1.023483255,1.065691465,1.052619916,1.038694088,1.02703813,1.02703813
E07000132,Hinckley and Bosworth,0.997984072,0.945442965,1.136251359,1.078928526,1.025080298,1.116548215,1.111648139,1.007880667,1.005044366,0.859319801,0.901944402,0.802219789,0.750983319,0.697285236,0.690588658,0.682556584,0.673430906,0.62264839,0.667123275
E07000133,Melton,1.566579634,1.455906822,1.548658861,1.43979596,1.440181051,1.334044824,1.322401481,1.420252805,1.111537762,0.998462368,1.089216754,1.082996948,1.08122985,0.980161531,0.981238716,0.882924245,0.884555658,0.978473581,0.978473581
E07000134,North West Leicestershire,1.342234879,1.439395684,1.309884502,1.294389105,1.283152762,1.216733403,1.311819494,1.300347843,1.186265206,1.019696238,1.014198783,0.904399638,0.897419655,0.887904649,0.926898597,0.863505222,0.74918339,0.783346063,0.832305192
E07000135,Oadby and Wigston,0.537721138,0.44819735,0.534178522,0.531406101,0.711515885,0.530794954,0.531208499,0.53361793,0.449640288,0.362410756,0.446596045,0.445553377,0.444191749,0.356760614,0.357244927,0.357200264,0.350661874,0.35053281,0.35053281
E07000136,Boston,1.164832802,1.329999468,1.228609039,1.118953348,1.110143294,1.087502091,1.064945278,1.206253217,1.025252764,0.853043815,0.851195543,0.770950582,0.759520591,0.752400156,0.747652372,0.664608841,0.7300549,0.648732809,0.576651385
E07000137,East Lindsey,1.454222603,1.399987892,1.426233692,1.371498047,1.402493486,1.360694322,1.387479097,1.382159952,1.38544553,1.275036247,1.280334789,1.280634609,1.169599193,1.198065669,1.158849263,1.045097771,1.037804721,1.06578751,1.136840011
E07000138,Lincoln,0.876332025,0.875462536,0.868005324,0.854739817,0.902903965,0.894524393,0.890144982,0.831421065,0.715756555,0.81355491,0.698286512,0.581795102,0.62912206,0.729850902,0.672592378,0.718796529,0.609520714,0.605821949,0.656307111
E07000139,North Kesteven,1.006590519,0.980412392,0.912843711,0.950541809,0.893655049,0.928868247,0.914833789,0.853121001,0.845419704,0.790859525,0.737204888,0.731856812,0.818665575,0.71944387,0.668532615,0.659955651,0.694263647,0.646635341,0.646635341
E07000140,South Holland,0.977657272,1.026720398,0.945787463,1.051563737,0.918037603,0.901897593,0.946678342,0.930697907,0.8621978,0.796314203,0.735377305,0.677613896,0.56063868,0.608528247,0.657570278,0.648459369,0.535934402,0.532028091,0.532028091
E07000141,South Kesteven,1.081063767,1.195361995,1.069654304,1.101243619,1.135785062,1.046787525,1.075301853,1.028822265,1.021272733,0.976386469,0.857409133,0.850516226,0.805200129,0.795148151,0.789232006,0.745209368,0.705905606,0.740202886,0.70495513
E07000142,West Lindsey,1.255792342,1.171754548,1.151543068,1.193516817,1.181669936,1.164795229,1.202129487,1.076353089,0.959194728,0.951166018,1.007252216,0.888158625,0.826073069,0.816264339,0.806815981,0.798696527,0.79499682,0.685155319,0.685155319
E07000143,Breckland,0.822469877,0.77727414,0.811378776,0.766475182,0.836700055,0.790195257,0.743366433,0.736788224,0.695351191,0.692670012,0.61064507,0.682557619,0.601526373,0.632972663,0.626390956,0.61988142,0.541117733,0.574180537,0.574180537
E07000144,Broadland,0.715403909,0.711946462,0.706373148,0.702252993,0.698800529,0.6535307,0.649129355,0.648366522,0.60572287,0.602491907,0.601250601,0.599170748,0.597614324,0.555749627,0.513322698,0.510196072,0.466798926,0.424828524,0.463449299
E07000145,Great Yarmouth,1.319478806,1.257696556,1.296932754,1.285953106,1.381318203,1.269236871,1.207843632,1.198865769,0.98533408,0.978745763,0.923797011,0.922556507,0.818531554,0.815270007,0.811235613,0.858655245,0.804691351,0.805071953,0.754754956
E07000146,King's Lynn and West Norfolk,0.848301553,0.913535675,0.940175885,0.859469564,0.922253989,0.875411443,0.831750697,0.858805505,0.785368919,0.747617818,0.709766385,0.706694755,0.636784706,0.665716911,0.628053497,0.559958365,0.559412945,0.559906726,0.592842416
E07000147,North Norfolk,0.964515965,0.962288423,1.059311347,0.955984463,1.05381481,1.000930866,1.046462955,1.040768384,0.994470743,0.942647351,0.93445074,0.982038516,0.93065175,0.97208181,0.92007903,0.917103498,0.864827467,0.860815671,0.908638763
E07000148,Norwich,1.184969681,1.184872851,1.179216512,1.211074061,1.114383507,1.222349276,1.102805063,1.132511677,1.122126003,1.069330828,0.870170553,0.784360597,0.85110792,0.915167622,0.905160865,0.857970186,0.783738146,0.77938457,0.814811141
E07000149,South Norfolk,0.902136259,0.800120907,0.835789381,0.829411816,0.86640097,0.861682694,0.768350778,0.841935104,0.746962353,0.815587508,0.722920599,0.714359418,0.665716389,0.618500908,0.647870792,0.639265972,0.590532291,0.57963874,0.615866161
E07000150,Corby,0.468103432,0.467928201,0.467071462,0.465107626,0.458740848,0.360945678,0.35218088,0.431622382,0.423477598,0.415807332,0.405798042,0.396177678,0.31145856,0.305497426,0.299011766,0.366059009,0.359505321,0.352972736,0.282378189
E07000151,Daventry,0.902213894,0.954588845,0.937684188,0.998668442,0.990138223,0.97998223,1.039622617,0.972535595,0.900900901,0.964940495,0.896631228,0.958699237,0.955937647,0.887266459,0.877247948,0.863153222,0.786563082,0.828559254,0.828559254
E07000152,East Northamptonshire,0.845968634,0.832628801,0.813588174,0.74136312,0.79389313,0.78008737,0.825812541,0.818225386,0.814626028,0.637001691,0.633137253,0.686286845,0.680766089,0.673952846,0.666118969,0.656584448,0.644226123,0.585692075,0.585692075
E07000153,Kettering,0.607503888,0.661145103,0.650264244,0.583812059,0.519366604,0.56834974,0.556402524,0.657938022,0.488477362,0.538155204,0.479508983,0.421656266,0.469900277,0.464161569,0.461041955,0.454788927,0.498743167,0.444374222,0.444374222
E07000154,Northampton,0.694619529,1.208549329,0.616029077,0.74467047,0.711356811,0.623877021,0.615721083,0.65668186,0.553217078,0.523600084,0.49413625,0.489930756,0.486250683,0.480667991,0.496607269,0.467708097,0.48746765,0.510779672,0.466364048
E07000155,South Northamptonshire,1.132118193,1.167865265,1.155141596,1.080522973,1.119174403,1.110552588,1.105396663,1.049477011,1.050260815,1.109204059,1.111813309,1.042861612,0.974200869,1.020929045,1.010032994,0.890234132,0.87840657,0.918769929,0.972815219
E07000156,Wellingborough,0.964891725,0.890715999,0.890679383,1.024884188,1.081139521,0.87295192,0.802804464,0.799136932,0.665699184,0.665079344,0.594946918,0.525700167,0.527050887,0.523471137,0.453385494,0.446616561,0.443520795,0.566194419,0.440373437
E07000163,Craven,1.48959148,1.487818486,1.387347392,1.378372418,1.457513482,1.452274625,1.444173662,1.439211312,1.536348191,1.444095455,1.352350385,1.351546169,1.259128683,1.34529148,1.433024039,1.419874696,1.41332768,1.407657658,1.407657658
E07000164,Hambleton,1.782149986,1.767950592,1.75775757,1.869202551,1.744754106,1.666762458,1.652459315,1.638751384,1.579333296,1.459100296,1.395058146,1.336392187,1.388935187,1.334593783,1.332237938,1.379828018,1.377896338,1.316742379,1.371606645
E07000165,Harrogate,1.221388157,1.18773466,1.251473775,1.180188568,1.301464799,1.199196214,1.225268914,1.122924995,0.990345726,1.015673106,1.008299566,1.003789305,0.970697462,0.970989344,0.937992446,0.907565971,0.874759441,0.872094834,0.934387322
E07000166,Richmondshire,1.805936219,1.882923972,1.857010214,1.720682605,1.688149193,1.764602082,1.743307636,1.726618705,1.620900076,1.418386066,1.501304258,1.393844781,1.48431267,1.514807241,1.521925235,1.39208553,1.396674054,1.408609421,1.408609421
E07000167,Ryedale,1.669613043,1.868350148,2.05094148,2.034371186,2.117502118,1.928603113,1.632167134,1.727447217,1.725559369,1.539971896,1.637985856,1.53383055,1.528642947,1.419164396,1.500037501,1.392473218,1.380935722,1.365622724,1.365622724
E07000168,Scarborough,1.506293482,1.63176249,1.622443493,1.566127427,1.563175269,1.563534692,1.562313327,1.605283677,1.606344602,1.513567065,1.425483975,1.426441626,1.430813256,1.479399364,1.387745284,1.43310188,1.476423364,1.517436727,1.563419659
E07000169,Selby,1.502187969,1.490950578,1.550587931,1.476801377,1.466537441,1.448983192,1.42823433,1.34428313,1.213975283,1.142334933,1.077237962,1.009513177,0.942362739,0.992735512,0.869918228,0.920153666,0.967151001,0.841694162,0.785581218
E07000170,Ashfield,0.717636822,0.800085342,0.796122001,0.788747207,0.825943314,0.77784692,0.687870268,0.812167118,0.678685048,0.716900292,0.62749954,0.541125541,0.493640268,0.449016246,0.445066639,0.441720945,0.435940522,0.432556567,0.511203215
E07000171,Bassetlaw,1.066364994,1.152594259,1.235403931,1.181635565,1.13134458,1.037194704,1.167867474,1.0704155,1.066069668,0.929828911,1.017672097,0.883119177,0.879476536,0.918988937,0.871923201,0.867965143,0.902806438,0.855878602,0.813084672
E07000172,Broxtowe,0.79083745,0.788263224,0.834709058,0.832677985,0.831101671,0.877565725,0.923599823,0.873723903,0.732486701,0.640720536,0.501143518,0.497431445,0.495152012,0.493123173,0.491787155,0.490563345,0.621018826,0.57383996,0.617981496
E07000173,Gedling,0.581332952,0.625318242,0.537230042,0.536447111,0.580777169,0.581921056,0.536078053,0.534316476,0.488073264,0.486441547,0.483554743,0.438361929,0.43488093,0.431723007,0.47355823,0.471108218,0.42688341,0.424498667,0.424498667
E07000174,Mansfield,0.866772039,0.864110932,0.80604534,0.852506369,0.846503939,0.838702675,0.78324636,0.919927568,0.7713743,0.720322705,0.717353253,0.763271381,0.664552756,0.707734118,0.608728226,0.648869114,0.552608311,0.551262851,0.551262851
E07000175,Newark and Sherwood,1.269381576,1.262224882,1.245858673,1.184229704,1.221133755,1.165563864,1.244765317,1.2355594,1.185104553,1.047156969,1.043641613,1.078972128,0.983931963,0.933318626,0.842495472,0.834390228,0.826685405,0.740338582,0.822598424
E07000176,Rushcliffe,0.898090376,0.891633661,0.88795835,0.837754817,0.788263224,0.830158745,0.780468097,0.777014983,0.726368069,0.67493993,0.629224795,0.6276901,0.619962802,0.571730143,0.655038997,0.564392887,0.689678954,0.637370295,0.594878942
E07000177,Cherwell,1.09858472,1.131341167,1.082275316,1.14859908,1.140745974,1.093621272,1.158412974,1.075731497,1.069129942,0.955163899,0.98416894,0.909497957,0.834364701,0.795737614,0.755733267,0.784260238,0.745247354,0.67041653,0.703937356
E07000178,Oxford,0.848652119,0.805123513,0.786180378,0.882812003,0.89418983,0.934172012,0.936277638,0.900071313,0.859236448,0.709905549,0.698858531,0.693174541,0.623335039,0.678891015,0.614028284,0.611750766,0.582215264,0.647974755,0.647974755
E07000179,South Oxfordshire,1.285978162,1.359181074,1.318647223,1.352824311,1.422529796,1.377452631,1.367510978,1.3196492,1.311195361,1.269461972,1.111432192,1.142040347,1.06361129,1.018352161,1.013193223,0.93420334,0.894345589,0.889654387,0.925240563
E07000180,Vale of White Horse,1.122896728,1.081642366,1.076342845,1.159047006,1.150012778,1.142045022,1.092492058,1.047919252,0.958125739,0.951805534,0.861425372,0.855675984,0.809736269,0.802432977,0.829816492,0.738420402,0.68583447,0.635599557,0.672987767
E07000181,West Oxfordshire,1.253905393,1.30261252,1.390562714,1.326016443,1.365443162,1.246062443,1.321378932,1.213403743,1.059485283,1.050560617,0.995808122,0.933149192,0.926397703,0.92511217,0.874697309,0.919557141,0.823677997,0.865209472,0.956284153
E07000187,Mendip,1.298526413,1.385782824,1.426424999,1.417796178,1.457602573,1.497664579,1.484849891,1.473744324,1.335125778,1.330202007,1.325338647,1.226715129,1.178326052,1.170211808,1.160134219,1.104913773,1.145243276,1.088082451,1.044559153
E07000188,Sedgemoor,1.273224559,1.307787877,1.206104746,1.195237439,1.230651425,1.219380013,1.29346488,1.284493068,1.15111481,1.098553425,1.087722657,1.033885601,1.064364234,0.966719626,1.040444145,0.988915901,0.941249652,0.936550724,0.977270321
E07000189,South Somerset,1.257786693,1.281503631,1.335826877,1.226067485,1.182221938,1.175200102,1.226754574,1.279882126,1.120252928,1.056747332,1.017808566,0.95069861,0.945087375,0.910006431,0.90628965,0.8707349,0.807339011,0.834023388,0.804236839
E07000190,Taunton Deane,1.21850173,1.24859533,1.236070437,1.085468875,1.029827551,1.07123229,1.062542155,1.102931039,0.960553279,0.773106798,0.814074443,0.807674705,0.802131888,0.797102091,0.78780823,0.819184437,0.766459723,0.75643601,0.714411787
E07000191,West Somerset,1.140608515,1.279681501,1.135976372,1.1368804,1.14279184,1.145016316,1.281832165,1.276813075,1.283367556,1.142857143,1.156470452,1.155701944,1.162925922,1.307759372,1.15881569,1.160261059,1.147282375,1.289878751,1.433198613
E07000192,Cannock Chase,0.705256876,0.698924731,0.746658702,0.796355876,0.791372979,0.789548484,0.838653542,0.781258138,0.725283379,0.670808479,0.76858437,0.612670016,0.662548672,0.609087587,0.609198903,0.55830195,0.554849384,0.599346712,0.599346712
E07000193,East Staffordshire,1.395062441,1.531290974,1.414227125,1.451310861,1.393935451,1.843895783,1.275324297,1.304062379,1.205002098,1.062144292,0.966115688,0.917134697,0.913520097,0.993778085,0.903645564,0.897919392,0.850687355,0.843355204,0.801187444
E07000194,Lichfield,1.233521758,1.174222611,1.217356325,1.255492781,1.142180735,1.128992528,1.065686911,1.005126143,0.949886014,0.896200112,0.842326406,0.84012849,0.786503598,0.832827105,0.877483767,0.875222452,0.821200499,0.769489732,0.865675949
E07000195,Newcastle-under-Lyme,0.983485637,1.023206319,0.978337967,0.934382008,1.055451815,0.974097134,0.930978094,0.852182805,0.853152194,0.77015995,0.887970423,0.846064591,0.798824131,0.754099922,0.788251894,0.780481713,0.775416205,0.772260406,0.810873427
E07000196,South Staffordshire,0.943912707,0.943280541,0.940733772,0.893697084,0.93960236,0.984482678,0.933323378,1.023246295,0.929705005,0.925497455,0.923207592,0.92214343,0.861107838,0.813096271,0.767757786,0.764574132,0.804361426,0.713483046,0.713483046
E07000197,Stafford,1.118364371,1.194310142,1.184185811,1.176718821,1.125754859,1.114472218,1.10188501,1.052057357,0.968684372,0.88460858,0.840368234,0.760144123,0.795550976,0.795189482,0.794130994,0.822959062,0.77913983,0.809537827,0.846335001
E07000198,Staffordshire Moorlands,1.427740469,1.369473385,1.52636399,1.473994525,1.468397978,1.564325046,1.557713277,1.552730736,1.343238859,1.288832524,1.131582467,1.182653051,1.179632365,1.175412416,1.173337687,1.069507823,1.116796621,1.117920262,1.168734819
E07000199,Tamworth,0.804332672,0.805163784,0.737819275,0.671826293,0.669129062,0.599376648,0.663068415,0.659421819,0.655694709,0.587605443,0.585213603,0.583619739,0.518833662,0.454356631,0.518752918,0.45448643,0.522691338,0.586869767,0.521662015
E07000200,Babergh,1.256913022,1.129446452,1.175557802,1.226320338,1.105203765,1.153429145,1.093009342,1.203300481,1.144020775,1.08612391,1.080761311,0.908182726,0.901875902,0.950644761,0.834260289,0.941828255,0.881115492,0.929967943,0.929967943
E07000201,Forest Heath,1.068661501,0.974192748,0.95927444,0.960413502,0.94687188,0.955557872,0.955740525,1.043369388,1.03669915,0.767891881,0.83280589,0.751503006,0.66873976,0.639723639,0.628180162,0.552940061,0.534163576,0.535176379,0.611630147
E07000202,Ipswich,0.810884632,0.763890068,0.754970221,0.74272746,0.725642597,0.721425537,0.677447378,0.66725804,0.579956697,0.569350712,0.56083572,0.555288195,0.479336893,0.439789194,0.472061237,0.469263257,0.397169266,0.399906931,0.436262106
